YEAR,MONTH,DATE,STATE,DEP,ARR,APT_CODE
2020,MAY,2020-05-29,United Kingdom,1.0,1.0,Newcastle (EGNT)
2020,MAY,2020-05-29,United Kingdom,54.0,55.0,East Midlands (EGNX)
2020,MAY,2020-05-29,United Kingdom,20.0,21.0,Aberdeen (EGPD)
2020,MAY,2020-05-29,United Kingdom,10.0,9.0,Glasgow (EGPF)
2020,MAY,2020-05-29,United Kingdom,15.0,15.0,Edinburgh (EGPH)
2020,MAY,2020-05-29,United Kingdom,40.0,41.0,London - Stansted (EGSS)
2020,MAY,2020-05-29,Greece,62.0,63.0,Athens (LGAV)
2020,MAY,2020-05-29,Greece,6.0,7.0,Heraklion (LGIR)
2020,MAY,2020-05-29,Greece,3.0,3.0,Kefallinia (LGKF)
2020,MAY,2020-05-29,Greece,3.0,4.0,Kos (LGKO)
2020,MAY,2020-05-29,Greece,4.0,4.0,Corfu (LGKR)
2020,MAY,2020-05-29,Greece,3.0,3.0,Mikonos (LGMK)
2020,MAY,2020-05-29,Greece,2.0,2.0,Aktion (LGPZ)
2020,MAY,2020-05-29,Greece,6.0,6.0,Rodos (LGRP)
2020,MAY,2020-05-29,Greece,9.0,7.0,Khania - Souda (LGSA)
2020,MAY,2020-05-29,Greece,2.0,2.0,Skiathos (LGSK)
2020,MAY,2020-05-29,Greece,3.0,3.0,Santorini (LGSR)
2020,MAY,2020-05-29,Greece,9.0,9.0,Thessaloniki (LGTS)
2020,MAY,2020-05-29,Greece,2.0,2.0,Zakinthos (LGZA)
2020,MAY,2020-05-29,Italy,1.0,1.0,Brindisi (LIBR)
2020,MAY,2020-05-29,Italy,7.0,8.0,Catania (LICC)
2020,MAY,2020-05-29,Italy,55.0,54.0,Milan - Malpensa (LIMC)
2020,MAY,2020-05-29,Italy,10.0,9.0,Bergamo (LIME)
2020,MAY,2020-05-29,Italy,5.0,5.0,Torino Caselle (LIMF)
2020,MAY,2020-05-29,Italy,8.0,8.0,Milan - Linate (LIML)
2020,MAY,2020-05-29,Italy,7.0,7.0,Bologna (LIPE)
2020,MAY,2020-05-29,Italy,8.0,10.0,Venice (LIPZ)
2020,MAY,2020-05-29,Italy,15.0,15.0,Rome - Ciampino (LIRA)
2020,MAY,2020-05-29,Italy,41.0,45.0,Rome - Fiumicino (LIRF)
2020,MAY,2020-05-29,Italy,9.0,9.0,Naples (LIRN)
2020,MAY,2020-05-29,Italy,8.0,8.0,Pisa San Giusto (LIRP)
2020,MAY,2020-05-30,Germany,14.0,12.0,Berlin - Brandenburg (EDDB)
2020,MAY,2020-05-30,Germany,4.0,3.0,Dresden (EDDC)
2020,MAY,2020-05-30,Germany,125.0,127.0,Frankfurt (EDDF)
2020,MAY,2020-05-30,Germany,9.0,9.0,Muenster-Osnabrueck (EDDG)
2020,MAY,2020-05-30,Germany,17.0,18.0,Hamburg (EDDH)
2020,MAY,2020-05-30,Germany,31.0,20.0,Cologne-Bonn (EDDK)
2020,MAY,2020-05-30,Germany,14.0,18.0,Dusseldorf (EDDL)
2020,MAY,2020-05-30,Germany,32.0,28.0,Munich (EDDM)
2020,MAY,2020-05-30,Germany,4.0,8.0,Nuremberg (EDDN)
2020,MAY,2020-05-30,Germany,45.0,33.0,Leipzig-Halle (EDDP)
2020,MAY,2020-05-30,Germany,1.0,1.0,Saarbruecken (EDDR)
2020,MAY,2020-05-30,Germany,9.0,10.0,Stuttgart (EDDS)
2020,MAY,2020-05-30,Germany,9.0,7.0,Berlin - Tegel (EDDT)
2020,MAY,2020-05-30,Germany,8.0,10.0,Hanover (EDDV)
2020,MAY,2020-05-30,Germany,4.0,7.0,Bremen (EDDW)
2020,MAY,2020-05-30,United Kingdom,6.0,7.0,Belfast - Aldergrove (EGAA)
2020,MAY,2020-05-30,United Kingdom,6.0,4.0,Birmingham (EGBB)
2020,MAY,2020-05-30,United Kingdom,10.0,10.0,Manchester (EGCC)
2020,MAY,2020-05-30,United Kingdom,4.0,3.0,Bristol (EGGD)
2020,MAY,2020-05-30,United Kingdom,24.0,22.0,London - Luton (EGGW)
2020,MAY,2020-05-30,United Kingdom,2.0,2.0,Southampton (EGHI)
2020,MAY,2020-05-30,United Kingdom,16.0,10.0,Biggin Hill (EGKB)
2020,MAY,2020-05-30,United Kingdom,3.0,3.0,London - Gatwick (EGKK)
2020,MAY,2020-05-30,United Kingdom,13.0,12.0,Farnborough (EGLF)
2020,MAY,2020-05-30,United Kingdom,116.0,114.0,London - Heathrow (EGLL)
2020,MAY,2020-05-30,United Kingdom,0.0,1.0,Newcastle (EGNT)
2020,MAY,2020-05-30,United Kingdom,28.0,25.0,East Midlands (EGNX)
2020,MAY,2020-05-30,United Kingdom,6.0,7.0,Aberdeen (EGPD)
2020,MAY,2020-05-30,United Kingdom,5.0,4.0,Glasgow (EGPF)
2020,MAY,2020-05-30,United Kingdom,5.0,8.0,Edinburgh (EGPH)
2020,MAY,2020-05-30,United Kingdom,19.0,24.0,London - Stansted (EGSS)
2020,MAY,2020-05-30,Greece,55.0,58.0,Athens (LGAV)
2020,MAY,2020-05-30,Greece,11.0,12.0,Heraklion (LGIR)
2020,MAY,2020-05-30,Greece,1.0,1.0,Kefallinia (LGKF)
2020,MAY,2020-05-30,Greece,2.0,2.0,Kos (LGKO)
2020,MAY,2020-05-30,Greece,4.0,4.0,Corfu (LGKR)
2020,MAY,2020-05-30,Greece,3.0,3.0,Mikonos (LGMK)
2020,MAY,2020-05-30,Greece,3.0,3.0,Rodos (LGRP)
2020,MAY,2020-05-30,Greece,3.0,5.0,Khania - Souda (LGSA)
2020,MAY,2020-05-30,Greece,2.0,2.0,Skiathos (LGSK)
2020,MAY,2020-05-30,Greece,3.0,3.0,Santorini (LGSR)
2020,MAY,2020-05-30,Greece,10.0,10.0,Thessaloniki (LGTS)
2020,MAY,2020-05-30,Greece,2.0,2.0,Zakinthos (LGZA)
2020,MAY,2020-05-30,Italy,1.0,1.0,Brindisi (LIBR)
2020,MAY,2020-05-30,Italy,5.0,5.0,Catania (LICC)
2020,MAY,2020-05-30,Italy,44.0,42.0,Milan - Malpensa (LIMC)
2020,MAY,2020-05-30,Italy,1.0,1.0,Bergamo (LIME)
2020,MAY,2020-05-30,Italy,4.0,2.0,Torino Caselle (LIMF)
2020,MAY,2020-05-30,Italy,2.0,4.0,Milan - Linate (LIML)
2020,MAY,2020-05-30,Italy,2.0,3.0,Bologna (LIPE)
2020,MAY,2020-05-30,Italy,2.0,1.0,Venice (LIPZ)
2020,MAY,2020-05-30,Italy,5.0,6.0,Rome - Ciampino (LIRA)
2020,MAY,2020-05-30,Italy,45.0,47.0,Rome - Fiumicino (LIRF)
2020,MAY,2020-05-30,Italy,3.0,3.0,Naples (LIRN)
2020,MAY,2020-05-30,Italy,5.0,5.0,Pisa San Giusto (LIRP)
2020,MAY,2020-05-31,Germany,19.0,20.0,Berlin - Brandenburg (EDDB)
2020,MAY,2020-05-31,Germany,3.0,2.0,Dresden (EDDC)
2020,MAY,2020-05-31,Germany,117.0,128.0,Frankfurt (EDDF)
2020,MAY,2020-05-31,Germany,4.0,6.0,Muenster-Osnabrueck (EDDG)
2020,MAY,2020-05-31,Germany,17.0,17.0,Hamburg (EDDH)
2020,MAY,2020-05-31,Germany,24.0,32.0,Cologne-Bonn (EDDK)
2020,MAY,2020-05-31,Germany,16.0,16.0,Dusseldorf (EDDL)
2020,MAY,2020-05-31,Germany,28.0,29.0,Munich (EDDM)
2020,MAY,2020-05-31,Germany,7.0,10.0,Nuremberg (EDDN)
2020,MAY,2020-05-31,Germany,57.0,36.0,Leipzig-Halle (EDDP)
2020,MAY,2020-05-31,Germany,2.0,2.0,Saarbruecken (EDDR)
2020,MAY,2020-05-31,Germany,11.0,11.0,Stuttgart (EDDS)
2020,MAY,2020-05-31,Germany,9.0,9.0,Berlin - Tegel (EDDT)
2020,MAY,2020-05-31,Germany,14.0,14.0,Hanover (EDDV)
2020,MAY,2020-05-31,Germany,8.0,6.0,Bremen (EDDW)
2020,MAY,2020-05-31,United Kingdom,3.0,3.0,Belfast - Aldergrove (EGAA)
2020,MAY,2020-05-31,United Kingdom,3.0,3.0,Belfast - City Airport (EGAC)
2020,MAY,2020-05-31,United Kingdom,2.0,1.0,Londonderry - Eglinton (EGAE)
2020,MAY,2020-05-31,United Kingdom,2.0,4.0,Birmingham (EGBB)
2020,MAY,2020-05-31,United Kingdom,10.0,12.0,Manchester (EGCC)
2020,MAY,2020-05-31,United Kingdom,5.0,7.0,Bristol (EGGD)
2020,MAY,2020-05-31,United Kingdom,24.0,27.0,London - Luton (EGGW)
2020,MAY,2020-05-31,United Kingdom,1.0,1.0,Southampton (EGHI)
2020,MAY,2020-05-31,United Kingdom,13.0,17.0,Biggin Hill (EGKB)
2020,MAY,2020-05-31,United Kingdom,2.0,3.0,London - Gatwick (EGKK)
2020,MAY,2020-05-31,United Kingdom,9.0,10.0,Farnborough (EGLF)
2020,MAY,2020-05-31,United Kingdom,123.0,125.0,London - Heathrow (EGLL)
2020,MAY,2020-05-31,United Kingdom,17.0,22.0,East Midlands (EGNX)
2020,MAY,2020-05-31,United Kingdom,6.0,6.0,Aberdeen (EGPD)
2020,MAY,2020-05-31,United Kingdom,5.0,6.0,Glasgow (EGPF)
2020,MAY,2020-05-31,United Kingdom,4.0,4.0,Edinburgh (EGPH)
2020,MAY,2020-05-31,United Kingdom,20.0,23.0,London - Stansted (EGSS)
2020,MAY,2020-05-31,Greece,54.0,53.0,Athens (LGAV)
2020,MAY,2020-05-31,Greece,8.0,4.0,Heraklion (LGIR)
2020,MAY,2020-05-31,Greece,4.0,4.0,Kefallinia (LGKF)
2020,MAY,2020-05-31,Greece,2.0,2.0,Kos (LGKO)
2020,MAY,2020-05-31,Greece,3.0,3.0,Corfu (LGKR)
2020,MAY,2020-05-31,Greece,2.0,2.0,Mikonos (LGMK)
2020,MAY,2020-05-31,Greece,2.0,2.0,Aktion (LGPZ)
2020,MAY,2020-05-31,Greece,5.0,6.0,Rodos (LGRP)
2020,MAY,2020-05-31,Greece,11.0,8.0,Khania - Souda (LGSA)
2020,MAY,2020-05-31,Greece,3.0,3.0,Santorini (LGSR)
2020,MAY,2020-05-31,Greece,9.0,10.0,Thessaloniki (LGTS)
2020,MAY,2020-05-31,Greece,2.0,2.0,Zakinthos (LGZA)
2020,MAY,2020-05-31,Italy,1.0,1.0,Brindisi (LIBR)
2020,MAY,2020-05-31,Italy,6.0,7.0,Catania (LICC)
2020,MAY,2020-05-31,Italy,42.0,45.0,Milan - Malpensa (LIMC)
2020,MAY,2020-05-31,Italy,3.0,4.0,Bergamo (LIME)
2020,MAY,2020-05-31,Italy,1.0,2.0,Torino Caselle (LIMF)
2020,MAY,2020-05-31,Italy,6.0,6.0,Milan - Linate (LIML)
2020,MAY,2020-05-31,Italy,2.0,3.0,Bologna (LIPE)
2020,MAY,2020-05-31,Italy,2.0,2.0,Venice (LIPZ)
2020,MAY,2020-05-31,Italy,2.0,2.0,Rome - Ciampino (LIRA)
2020,MAY,2020-05-31,Italy,40.0,39.0,Rome - Fiumicino (LIRF)
2020,MAY,2020-05-31,Italy,3.0,3.0,Naples (LIRN)
2020,MAY,2020-05-31,Italy,4.0,4.0,Pisa San Giusto (LIRP)
2020,JUN,2020-06-01,Germany,16.0,23.0,Berlin - Brandenburg (EDDB)
2020,JUN,2020-06-01,Germany,4.0,6.0,Dresden (EDDC)
2020,JUN,2020-06-01,Germany,2.0,2.0,Erfurt (EDDE)
2020,JUN,2020-06-01,Germany,140.0,138.0,Frankfurt (EDDF)
2020,JUN,2020-06-01,Germany,6.0,6.0,Muenster-Osnabrueck (EDDG)
2020,JUN,2020-06-01,Germany,29.0,29.0,Hamburg (EDDH)
2020,JUN,2020-06-01,Germany,50.0,52.0,Cologne-Bonn (EDDK)
2020,JUN,2020-06-01,Germany,25.0,25.0,Dusseldorf (EDDL)
2020,JUN,2020-06-01,Germany,38.0,42.0,Munich (EDDM)
2020,JUN,2020-06-01,Germany,7.0,8.0,Nuremberg (EDDN)
2020,JUN,2020-06-01,Germany,47.0,67.0,Leipzig-Halle (EDDP)
2020,JUN,2020-06-01,Germany,3.0,3.0,Saarbruecken (EDDR)
2020,JUN,2020-06-01,Germany,14.0,14.0,Stuttgart (EDDS)
2020,JUN,2020-06-01,Germany,15.0,15.0,Berlin - Tegel (EDDT)
2020,JUN,2020-06-01,Germany,8.0,7.0,Hanover (EDDV)
2020,JUN,2020-06-01,Germany,7.0,8.0,Bremen (EDDW)
2020,JUN,2020-06-01,United Kingdom,10.0,10.0,Belfast - Aldergrove (EGAA)
2020,JUN,2020-06-01,United Kingdom,3.0,3.0,Belfast - City Airport (EGAC)
2020,JUN,2020-06-01,United Kingdom,1.0,1.0,Londonderry - Eglinton (EGAE)
2020,JUN,2020-06-01,United Kingdom,9.0,8.0,Birmingham (EGBB)
2020,JUN,2020-06-01,United Kingdom,16.0,12.0,Manchester (EGCC)
2020,JUN,2020-06-01,United Kingdom,5.0,3.0,Bristol (EGGD)
2020,JUN,2020-06-01,United Kingdom,16.0,16.0,London - Luton (EGGW)
2020,JUN,2020-06-01,United Kingdom,3.0,3.0,Southampton (EGHI)
2020,JUN,2020-06-01,United Kingdom,18.0,15.0,Biggin Hill (EGKB)
2020,JUN,2020-06-01,United Kingdom,3.0,3.0,London - Gatwick (EGKK)
2020,JUN,2020-06-01,United Kingdom,15.0,14.0,Farnborough (EGLF)
2020,JUN,2020-06-01,United Kingdom,116.0,117.0,London - Heathrow (EGLL)
2020,JUN,2020-06-01,United Kingdom,4.0,4.0,Newcastle (EGNT)
2020,JUN,2020-06-01,United Kingdom,43.0,37.0,East Midlands (EGNX)
2020,JUN,2020-06-01,United Kingdom,22.0,21.0,Aberdeen (EGPD)
2020,JUN,2020-06-01,United Kingdom,8.0,9.0,Glasgow (EGPF)
2020,JUN,2020-06-01,United Kingdom,15.0,12.0,Edinburgh (EGPH)
2020,JUN,2020-06-01,United Kingdom,39.0,35.0,London - Stansted (EGSS)
2020,JUN,2020-06-01,Greece,93.0,95.0,Athens (LGAV)
2020,JUN,2020-06-01,Greece,8.0,8.0,Heraklion (LGIR)
2020,JUN,2020-06-01,Greece,2.0,2.0,Kefallinia (LGKF)
2020,JUN,2020-06-01,Greece,4.0,4.0,Kos (LGKO)
2020,JUN,2020-06-01,Greece,4.0,4.0,Corfu (LGKR)
2020,JUN,2020-06-01,Greece,4.0,4.0,Mikonos (LGMK)
2020,JUN,2020-06-01,Greece,8.0,8.0,Rodos (LGRP)
2020,JUN,2020-06-01,Greece,9.0,13.0,Khania - Souda (LGSA)
2020,JUN,2020-06-01,Greece,1.0,1.0,Skiathos (LGSK)
2020,JUN,2020-06-01,Greece,5.0,5.0,Santorini (LGSR)
2020,JUN,2020-06-01,Greece,22.0,23.0,Thessaloniki (LGTS)
2020,JUN,2020-06-01,Greece,1.0,1.0,Zakinthos (LGZA)
2020,JUN,2020-06-01,Italy,0.0,1.0,Brindisi (LIBR)
2020,JUN,2020-06-01,Italy,4.0,5.0,Catania (LICC)
2020,JUN,2020-06-01,Italy,61.0,56.0,Milan - Malpensa (LIMC)
2020,JUN,2020-06-01,Italy,7.0,7.0,Bergamo (LIME)
2020,JUN,2020-06-01,Italy,4.0,2.0,Torino Caselle (LIMF)
2020,JUN,2020-06-01,Italy,4.0,3.0,Milan - Linate (LIML)
2020,JUN,2020-06-01,Italy,9.0,5.0,Bologna (LIPE)
2020,JUN,2020-06-01,Italy,12.0,10.0,Venice (LIPZ)
2020,JUN,2020-06-01,Italy,15.0,12.0,Rome - Ciampino (LIRA)
2020,JUN,2020-06-01,Italy,43.0,43.0,Rome - Fiumicino (LIRF)
2020,JUN,2020-06-01,Italy,7.0,6.0,Naples (LIRN)
2020,JUN,2020-06-01,Italy,7.0,7.0,Pisa San Giusto (LIRP)
2020,JUN,2020-06-02,Germany,24.0,26.0,Berlin - Brandenburg (EDDB)
2020,JUN,2020-06-02,Germany,4.0,4.0,Dresden (EDDC)
2020,JUN,2020-06-02,Germany,4.0,4.0,Erfurt (EDDE)
2020,JUN,2020-06-02,Germany,119.0,124.0,Frankfurt (EDDF)
2020,JUN,2020-06-02,Germany,12.0,12.0,Muenster-Osnabrueck (EDDG)
2020,JUN,2020-06-02,Germany,27.0,30.0,Hamburg (EDDH)
2020,JUN,2020-06-02,Germany,79.0,83.0,Cologne-Bonn (EDDK)
2020,JUN,2020-06-02,Germany,28.0,30.0,Dusseldorf (EDDL)
2020,JUN,2020-06-02,Germany,51.0,47.0,Munich (EDDM)
2020,JUN,2020-06-02,Germany,10.0,12.0,Nuremberg (EDDN)
2020,JUN,2020-06-02,Germany,87.0,82.0,Leipzig-Halle (EDDP)
2020,JUN,2020-06-02,Germany,3.0,3.0,Saarbruecken (EDDR)
2020,JUN,2020-06-02,Germany,27.0,26.0,Stuttgart (EDDS)
2020,JUN,2020-06-02,Germany,26.0,26.0,Berlin - Tegel (EDDT)
2020,JUN,2020-06-02,Germany,21.0,17.0,Hanover (EDDV)
2020,JUN,2020-06-02,Germany,7.0,9.0,Bremen (EDDW)
2020,JUN,2020-06-02,United Kingdom,17.0,17.0,Belfast - Aldergrove (EGAA)
2020,JUN,2020-06-02,United Kingdom,2.0,2.0,Belfast - City Airport (EGAC)
2020,JUN,2020-06-02,United Kingdom,2.0,2.0,Londonderry - Eglinton (EGAE)
2020,JUN,2020-06-02,United Kingdom,8.0,10.0,Birmingham (EGBB)
2020,JUN,2020-06-02,United Kingdom,16.0,15.0,Manchester (EGCC)
2020,JUN,2020-06-02,United Kingdom,7.0,4.0,Bristol (EGGD)
2020,JUN,2020-06-02,United Kingdom,31.0,26.0,London - Luton (EGGW)
2020,JUN,2020-06-02,United Kingdom,2.0,2.0,Southampton (EGHI)
2020,JUN,2020-06-02,United Kingdom,13.0,22.0,Biggin Hill (EGKB)
2020,JUN,2020-06-02,United Kingdom,8.0,7.0,London - Gatwick (EGKK)
2020,JUN,2020-06-02,United Kingdom,17.0,14.0,Farnborough (EGLF)
2020,JUN,2020-06-02,United Kingdom,105.0,106.0,London - Heathrow (EGLL)
2020,JUN,2020-06-02,United Kingdom,2.0,2.0,Newcastle (EGNT)
2020,JUN,2020-06-02,United Kingdom,62.0,61.0,East Midlands (EGNX)
2020,JUN,2020-06-02,United Kingdom,18.0,19.0,Aberdeen (EGPD)
2020,JUN,2020-06-02,United Kingdom,14.0,13.0,Glasgow (EGPF)
2020,JUN,2020-06-02,United Kingdom,15.0,15.0,Edinburgh (EGPH)
2020,JUN,2020-06-02,United Kingdom,36.0,38.0,London - Stansted (EGSS)
2020,JUN,2020-06-02,Greece,74.0,79.0,Athens (LGAV)
2020,JUN,2020-06-02,Greece,8.0,11.0,Heraklion (LGIR)
2020,JUN,2020-06-02,Greece,6.0,5.0,Kos (LGKO)
2020,JUN,2020-06-02,Greece,3.0,3.0,Corfu (LGKR)
2020,JUN,2020-06-02,Greece,5.0,5.0,Mikonos (LGMK)
2020,JUN,2020-06-02,Greece,1.0,2.0,Aktion (LGPZ)
2020,JUN,2020-06-02,Greece,6.0,7.0,Rodos (LGRP)
2020,JUN,2020-06-02,Greece,14.0,11.0,Khania - Souda (LGSA)
2020,JUN,2020-06-02,Greece,2.0,1.0,Skiathos (LGSK)
2020,JUN,2020-06-02,Greece,3.0,3.0,Santorini (LGSR)
2020,JUN,2020-06-02,Greece,17.0,21.0,Thessaloniki (LGTS)
2020,JUN,2020-06-02,Greece,2.0,2.0,Zakinthos (LGZA)
2020,JUN,2020-06-02,Italy,2.0,1.0,Brindisi (LIBR)
2020,JUN,2020-06-02,Italy,6.0,5.0,Catania (LICC)
2020,JUN,2020-06-02,Italy,42.0,42.0,Milan - Malpensa (LIMC)
2020,JUN,2020-06-02,Italy,7.0,7.0,Bergamo (LIME)
2020,JUN,2020-06-02,Italy,2.0,1.0,Torino Caselle (LIMF)
2020,JUN,2020-06-02,Italy,4.0,7.0,Milan - Linate (LIML)
2020,JUN,2020-06-02,Italy,2.0,4.0,Bologna (LIPE)
2020,JUN,2020-06-02,Italy,6.0,7.0,Venice (LIPZ)
2020,JUN,2020-06-02,Italy,8.0,9.0,Rome - Ciampino (LIRA)
2020,JUN,2020-06-02,Italy,41.0,36.0,Rome - Fiumicino (LIRF)
2020,JUN,2020-06-02,Italy,9.0,11.0,Naples (LIRN)
2020,JUN,2020-06-02,Italy,3.0,2.0,Pisa San Giusto (LIRP)
2020,JUN,2020-06-03,Germany,23.0,16.0,Berlin - Brandenburg (EDDB)
2020,JUN,2020-06-03,Germany,4.0,7.0,Dresden (EDDC)
2020,JUN,2020-06-03,Germany,4.0,4.0,Erfurt (EDDE)
2020,JUN,2020-06-03,Germany,147.0,133.0,Frankfurt (EDDF)
2020,JUN,2020-06-03,Germany,10.0,13.0,Muenster-Osnabrueck (EDDG)
2020,JUN,2020-06-03,Germany,32.0,37.0,Hamburg (EDDH)
2020,JUN,2020-06-03,Germany,88.0,85.0,Cologne-Bonn (EDDK)
2020,JUN,2020-06-03,Germany,33.0,30.0,Dusseldorf (EDDL)
2020,JUN,2020-06-03,Germany,62.0,58.0,Munich (EDDM)
2020,JUN,2020-06-03,Germany,13.0,8.0,Nuremberg (EDDN)
2020,JUN,2020-06-03,Germany,95.0,96.0,Leipzig-Halle (EDDP)
2020,JUN,2020-06-03,Germany,3.0,6.0,Saarbruecken (EDDR)
2020,JUN,2020-06-03,Germany,37.0,33.0,Stuttgart (EDDS)
2020,JUN,2020-06-03,Germany,21.0,23.0,Berlin - Tegel (EDDT)
2020,JUN,2020-06-03,Germany,26.0,30.0,Hanover (EDDV)
2020,JUN,2020-06-03,Germany,12.0,8.0,Bremen (EDDW)
2020,JUN,2020-06-03,United Kingdom,13.0,10.0,Belfast - Aldergrove (EGAA)
2020,JUN,2020-06-03,United Kingdom,1.0,1.0,Belfast - City Airport (EGAC)
2020,JUN,2020-06-03,United Kingdom,1.0,1.0,Londonderry - Eglinton (EGAE)
2020,JUN,2020-06-03,United Kingdom,10.0,9.0,Birmingham (EGBB)
2020,JUN,2020-06-03,United Kingdom,14.0,14.0,Manchester (EGCC)
2020,JUN,2020-06-03,United Kingdom,30.0,32.0,London - Luton (EGGW)
2020,JUN,2020-06-03,United Kingdom,2.0,2.0,Southampton (EGHI)
2020,JUN,2020-06-03,United Kingdom,30.0,24.0,Biggin Hill (EGKB)
2020,JUN,2020-06-03,United Kingdom,6.0,8.0,London - Gatwick (EGKK)
2020,JUN,2020-06-03,United Kingdom,21.0,22.0,Farnborough (EGLF)
2020,JUN,2020-06-03,United Kingdom,134.0,119.0,London - Heathrow (EGLL)
2020,JUN,2020-06-03,United Kingdom,3.0,3.0,Newcastle (EGNT)
2020,JUN,2020-06-03,United Kingdom,65.0,65.0,East Midlands (EGNX)
2020,JUN,2020-06-03,United Kingdom,24.0,25.0,Aberdeen (EGPD)
2020,JUN,2020-06-03,United Kingdom,11.0,12.0,Glasgow (EGPF)
2020,JUN,2020-06-03,United Kingdom,16.0,14.0,Edinburgh (EGPH)
2020,JUN,2020-06-03,United Kingdom,47.0,46.0,London - Stansted (EGSS)
2020,JUN,2020-06-03,Greece,89.0,90.0,Athens (LGAV)
2020,JUN,2020-06-03,Greece,10.0,6.0,Heraklion (LGIR)
2020,JUN,2020-06-03,Greece,3.0,3.0,Kefallinia (LGKF)
2020,JUN,2020-06-03,Greece,3.0,3.0,Kos (LGKO)
2020,JUN,2020-06-03,Greece,6.0,6.0,Corfu (LGKR)
2020,JUN,2020-06-03,Greece,3.0,4.0,Mikonos (LGMK)
2020,JUN,2020-06-03,Greece,4.0,4.0,Aktion (LGPZ)
2020,JUN,2020-06-03,Greece,8.0,7.0,Rodos (LGRP)
2020,JUN,2020-06-03,Greece,10.0,10.0,Khania - Souda (LGSA)
2020,JUN,2020-06-03,Greece,1.0,1.0,Skiathos (LGSK)
2020,JUN,2020-06-03,Greece,4.0,4.0,Santorini (LGSR)
2020,JUN,2020-06-03,Greece,15.0,15.0,Thessaloniki (LGTS)
2020,JUN,2020-06-03,Greece,2.0,2.0,Zakinthos (LGZA)
2020,JUN,2020-06-03,Italy,2.0,2.0,Brindisi (LIBR)
2020,JUN,2020-06-03,Italy,11.0,10.0,Catania (LICC)
2020,JUN,2020-06-03,Italy,71.0,71.0,Milan - Malpensa (LIMC)
2020,JUN,2020-06-03,Italy,15.0,15.0,Bergamo (LIME)
2020,JUN,2020-06-03,Italy,4.0,6.0,Torino Caselle (LIMF)
2020,JUN,2020-06-03,Italy,16.0,18.0,Milan - Linate (LIML)
2020,JUN,2020-06-03,Italy,9.0,9.0,Bologna (LIPE)
2020,JUN,2020-06-03,Italy,0.0,1.0,Treviso (LIPH)
2020,JUN,2020-06-03,Italy,14.0,15.0,Venice (LIPZ)
2020,JUN,2020-06-03,Italy,27.0,28.0,Rome - Ciampino (LIRA)
2020,JUN,2020-06-03,Italy,61.0,60.0,Rome - Fiumicino (LIRF)
2020,JUN,2020-06-03,Italy,10.0,13.0,Naples (LIRN)
2020,JUN,2020-06-03,Italy,12.0,16.0,Pisa San Giusto (LIRP)
2020,JUN,2020-06-04,Germany,24.0,25.0,Berlin - Brandenburg (EDDB)
2020,JUN,2020-06-04,Germany,4.0,4.0,Dresden (EDDC)
2020,JUN,2020-06-04,Germany,6.0,6.0,Erfurt (EDDE)
2020,JUN,2020-06-04,Germany,133.0,135.0,Frankfurt (EDDF)
2020,JUN,2020-06-04,Germany,16.0,14.0,Muenster-Osnabrueck (EDDG)
2020,JUN,2020-06-04,Germany,32.0,32.0,Hamburg (EDDH)
2020,JUN,2020-06-04,Germany,80.0,84.0,Cologne-Bonn (EDDK)
2020,JUN,2020-06-04,Germany,30.0,36.0,Dusseldorf (EDDL)
2020,JUN,2020-06-04,Germany,57.0,58.0,Munich (EDDM)
2020,JUN,2020-06-04,Germany,13.0,13.0,Nuremberg (EDDN)
2020,JUN,2020-06-04,Germany,98.0,98.0,Leipzig-Halle (EDDP)
2020,JUN,2020-06-04,Germany,2.0,2.0,Saarbruecken (EDDR)
2020,JUN,2020-06-04,Germany,24.0,28.0,Stuttgart (EDDS)
2020,JUN,2020-06-04,Germany,25.0,23.0,Berlin - Tegel (EDDT)
2020,JUN,2020-06-04,Germany,19.0,18.0,Hanover (EDDV)
2020,JUN,2020-06-04,Germany,16.0,12.0,Bremen (EDDW)
2020,JUN,2020-06-04,United Kingdom,10.0,12.0,Belfast - Aldergrove (EGAA)
2020,JUN,2020-06-04,United Kingdom,2.0,2.0,Belfast - City Airport (EGAC)
2020,JUN,2020-06-04,United Kingdom,2.0,2.0,Londonderry - Eglinton (EGAE)
2020,JUN,2020-06-04,United Kingdom,8.0,9.0,Birmingham (EGBB)
2020,JUN,2020-06-04,United Kingdom,16.0,15.0,Manchester (EGCC)
2020,JUN,2020-06-04,United Kingdom,1.0,3.0,Bristol (EGGD)
2020,JUN,2020-06-04,United Kingdom,33.0,29.0,London - Luton (EGGW)
2020,JUN,2020-06-04,United Kingdom,1.0,1.0,Southampton (EGHI)
2020,JUN,2020-06-04,United Kingdom,22.0,16.0,Biggin Hill (EGKB)
2020,JUN,2020-06-04,United Kingdom,6.0,7.0,London - Gatwick (EGKK)
2020,JUN,2020-06-04,United Kingdom,24.0,25.0,Farnborough (EGLF)
2020,JUN,2020-06-04,United Kingdom,127.0,136.0,London - Heathrow (EGLL)
2020,JUN,2020-06-04,United Kingdom,3.0,4.0,Newcastle (EGNT)
2020,JUN,2020-06-04,United Kingdom,60.0,58.0,East Midlands (EGNX)
2020,JUN,2020-06-04,United Kingdom,24.0,23.0,Aberdeen (EGPD)
2020,JUN,2020-06-04,United Kingdom,7.0,7.0,Glasgow (EGPF)
